"respondent_id","timestamp","time_to_complete","q_email","q_age","q_gender","q_gender_text","q_education","q1_satisfaction","q2_satisfaction","q3_satisfaction","q4_satisfaction","q5_satisfaction","q6_trust","q7_trust","q8_trust","q9_trust","q10_trust","q11_multiselect_salomon","q11_multiselect_topo","q11_multiselect_saucony","q11_multiselect_brooks","q11_multiselect_asics","q11_multiselect_hoka","q11_multiselect_a_different_brand_not_listed_here","q12_likert","q13_attention","q14_text","q15_miles_per_week"
372,2026-02-01 04:50:24.246461,5.8,"user372@example.com",60,"Male",NA,"Bachelor's degree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,"Topo",NA,NA,"Asics","Hoka",NA,"Strongly Disagree","Yes, I'm paying attention","Could use some improvement",43
373,2026-01-27 08:19:38.414134,9,"user373@example.com",71,"Male",NA,NA,"Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Salomon","Topo","Saucony",NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times",18
374,2026-01-08 14:04:15.221797,7.4,"user374@example.com",37,"Male",NA,"Some college","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times",50
375,2026-01-30 13:06:21.044664,6.4,"user375@example.com",26,"Male",NA,NA,"Agree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Salomon",NA,NA,NA,NA,NA,NA,NA,"Yes, I'm paying attention","No strong opinion",NA
376,2026-01-11 12:46:46.4796,7.1,"user376@example.com",75,"Female",NA,"Some college","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2026-01-31 00:09:20.75527,8.9,"user377@example.com",28,"Female",NA,"Master's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,NA,"Hoka","A different brand, not listed here","Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times.",52
413,2026-01-08 18:54:48.1031,4.3,"user378@example.com",74,"Female",NA,"Doctorate degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2026-01-09 21:37:01.357166,7.4,"user379@example.com",18,"Male",NA,"Master's degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree",NA,"Topo",NA,"Brooks",NA,NA,NA,"Disagree","Yes, I'm paying attention","It was confusing at times",31
37,2026-01-05 04:50:04.880482,8.9,"user37@example.com",33,"Male",NA,"Bachelor's degree","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","Well organized and clear.",43
380,2026-01-03 20:38:16.952746,9.3,"user380@example.com",18,"Male",NA,"Bachelor's degree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,"Saucony",NA,NA,"Hoka",NA,"Disagree","Yes, I'm paying attention","It was confusing at times!",34
381,2026-01-16 23:56:45.571959,9.1,"user381@example.com",36,"Female",NA,"Bachelor's degree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I really liked this experience.",25
382,2026-01-19 23:04:59.27885,7.1,"user382@example.com",49,"Male",NA,"Bachelor's degree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Disagree","Strongly Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,"Asics",NA,"A different brand, not listed here","Agree","Yes, I'm paying attention","I learned a lot from this!",37
383,2026-01-04 17:23:59.351805,4.2,"user383@example.com",53,"Female",NA,"Doctorate degree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Agree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Not what I expected!",45
384,2026-01-04 01:11:38.279596,8,"user384@example.com",35,"Male",NA,"Some college","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree",NA,NA,"Saucony",NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","I really liked this experience.",33
385,2026-01-02 19:23:32.964112,8.2,"user385@example.com",61,"Male",NA,"Master's degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree",NA,NA,NA,"Brooks",NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Could use some improvement",47
386,2026-02-01 01:01:47.708307,9.8,"user386@example.com",31,"Male",NA,"Master's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Disagree",NA,NA,"Saucony",NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","Not what I expected",42
387,2026-01-12 23:49:33.498945,8.7,"user387@example.com",28,"Female",NA,"Master's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,NA,"Hoka",NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","qwerty uiop 789!",45
388,2026-01-04 10:15:27.191933,8.3,"user388@example.com",41,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Salomon","Topo",NA,"Brooks",NA,NA,NA,NA,"Yes, I'm paying attention","No strong opinion",32
389,2026-01-16 18:41:12.905791,6.9,"user389@example.com",50,NA,NA,"Some college","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","No strong opinion!",39
38,2026-01-04 23:15:36.434114,9.2,"user38@example.com",39,"Male",NA,"Bachelor's degree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,"Asics",NA,NA,"Strongly Disagree","Yes, I'm paying attention","No strong opinion.",45
390,2026-01-08 21:28:59.983514,8,"user390@example.com",50,"Female",NA,"Some college","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Disagree","Salomon",NA,NA,NA,NA,NA,"A different brand, not listed here","Neither Agree Nor Disagree","Yes, I'm paying attention","It was confusing at times",44
391,2026-01-14 22:16:38.489313,5.2,"user391@example.com",22,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","No strong opinion!",54
392,2026-01-22 06:17:02.009054,6.4,"user392@example.com",27,"Female",NA,"Less than high school","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,"Asics",NA,NA,"Strongly Disagree",NA,NA,NA
393,2026-01-23 10:53:28.463124,6.8,"user393@example.com",37,"Female",NA,"Bachelor's degree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,NA,"Hoka",NA,"Disagree","Yes, I'm paying attention","I learned a lot from this!",NA
394,2026-01-03 06:23:25.431316,7,"user394@example.com",30,"Male",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree",NA,NA,NA,NA,"Asics","Hoka",NA,"Agree","Yes, I'm paying attention","I really liked this experience!",24
395,2026-01-03 17:21:58.097504,2.2,"user395@example.com",28,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,"Topo",NA,NA,"Asics",NA,"A different brand, not listed here","Strongly Disagree","Just clicking this button","Well organized and clear",35
396,2026-01-22 19:29:14.549063,9.1,"user396@example.com",36,"Male",NA,"Some college","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","qwerty uiop 789.",NA
397,2026-01-20 04:34:04.838617,7.2,"user397@example.com",57,"Male",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Salomon","Topo",NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","Could use some improvement!",18
398,2026-01-06 13:06:28.486265,8.2,"user398@example.com",72,"Male",NA,"Less than high school","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree",NA,NA,NA,NA,NA,NA,"A different brand, not listed here","Agree","Yes, I'm paying attention","It was confusing at times.",41
399,2026-01-09 01:19:07.518157,7.5,"user399@example.com",75,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Salomon",NA,NA,"Brooks",NA,"Hoka",NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Not what I expected!",46
39,2026-01-31 06:28:32.220277,6.1,"user39@example.com",50,"Male",NA,"Doctorate degree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Agree","Yes, I'm paying attention","Well organized and clear",47
3,2026-01-10 19:19:26.662933,9.5,"user3@example.com",29,"Male",NA,"High school diploma","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,NA,NA,NA,NA,"Hoka","A different brand, not listed here","Disagree","Yes, I'm paying attention","Could use some improvement.",46
400,2026-01-02 15:15:00.41072,8,"user400@example.com",71,"Male",NA,"High school diploma","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,"Topo",NA,NA,"Asics",NA,NA,"Disagree","Yes, I'm paying attention","I really liked this experience",20
401,2026-01-04 04:19:05.453956,8,"user401@example.com",60,"Female",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,2026-01-27 07:37:16.809935,7.3,"user402@example.com",70,"Female",NA,"Master's degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree",NA,"Topo",NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","No strong opinion",34
403,2026-01-08 22:32:54.612685,6.4,"user403@example.com",51,"Male",NA,"Bachelor's degree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","I really liked this experience.",NA
404,2026-01-15 18:03:41.786157,7,"user404@example.com",23,"Male",NA,"Doctorate degree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,"Brooks","Asics","Hoka",NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I really liked this experience.",21
405,2026-01-14 12:28:47.234036,10.4,"user405@example.com",22,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,2026-01-30 03:26:49.950826,8.3,"user406@example.com",25,"Female",NA,"High school diploma","Strongly Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree",NA,NA,NA,NA,NA,"Hoka",NA,NA,NA,NA,NA
407,2026-01-31 18:19:27.824759,5.8,"user407@example.com",34,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Salomon","Topo",NA,NA,"Asics",NA,NA,"Strongly Disagree","Yes, I'm paying attention","Could use some improvement!",20
408,2026-01-15 00:28:25.969054,1.6,"user408@example.com",65,"Male",NA,"High school diploma","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","lorem ipsum 123!",57
409,2026-01-23 03:35:40.286956,7.5,"user409@example.com",62,"Female",NA,"Bachelor's degree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2026-01-22 13:31:54.87356,6.1,"user40@example.com",43,"Male",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Well organized and clear",19
410,2026-01-25 12:11:12.830059,7.7,"user410@example.com",74,"Non-binary",NA,"High school diploma","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,NA,"Asics",NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","No strong opinion",32
411,2026-01-30 13:03:47.4426,6.7,"user411@example.com",61,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,"Asics",NA,NA,"Agree","Yes, I'm paying attention","lorem ipsum 123",30
412,2026-01-23 23:56:19.651922,8.3,"user412@example.com",49,"Male",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree",NA,NA,NA
414,2026-01-06 10:20:31.622951,8,"user414@example.com",34,"Male",NA,"Some college","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,2026-01-16 06:54:25.754398,6.9,"user415@example.com",21,"Female",NA,"Some college","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","Well organized and clear!",28
416,2026-01-21 16:21:06.623888,3.9,"user416@example.com",33,NA,NA,"Master's degree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,2026-01-30 19:10:40.198881,6.1,"user417@example.com",48,"Female",NA,"Some college","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","Well organized and clear.",26
418,2026-01-27 06:15:59.865959,7.1,"user418@example.com",54,"Male",NA,"High school diploma","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","Well organized and clear",30
419,2026-01-07 07:49:24.405667,6.1,"user419@example.com",61,"Male",NA,"Bachelor's degree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Salomon",NA,NA,"Brooks",NA,NA,"A different brand, not listed here","Strongly Disagree","Yes, I'm paying attention","No strong opinion.",40
41,2026-01-14 07:20:03.688764,1.8,"user41@example.com",33,"Female",NA,"Some college","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,"Hoka",NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","No strong opinion",36
420,2026-01-23 11:36:42.510007,8.3,"user420@example.com",29,"Female",NA,"Less than high school","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",NA,NA,NA,NA,NA,NA,NA,"Disagree","Yes, I'm paying attention","Not what I expected!",35
421,2026-01-05 13:19:46.733917,5.2,"user421@example.com",39,"Female",NA,"Less than high school","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,2026-01-03 12:03:56.161778,7.1,"user422@example.com",56,"Male",NA,"High school diploma","Disagree","Strongly Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Strongly Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","It was confusing at times",29
423,2026-01-22 22:37:41.185985,6.6,"user423@example.com",31,"Male",NA,"Less than high school","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree",NA,"Topo",NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","No strong opinion.",32
424,2026-01-13 05:59:12.185527,5.4,"user424@example.com",20,"Male",NA,"Bachelor's degree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,2026-01-03 20:39:11.770795,7.1,"user425@example.com",67,"Male",NA,"Master's degree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Agree",NA,"Topo","Saucony",NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Not what I expected.",47
427,2026-01-24 07:36:22.986208,4.5,"user427@example.com",54,"Male",NA,"Bachelor's degree","Strongly Disagree","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree",NA,NA,NA,NA,NA,"Hoka",NA,"Disagree","Yes, I'm paying attention","No strong opinion!",24
428,2026-01-22 13:39:44.244581,6.7,"user428@example.com",29,"Male",NA,"High school diploma","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Disagree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I learned a lot from this",24
429,2026-01-31 19:24:29.629184,7.4,"user429@example.com",45,"Female",NA,"Less than high school","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Not what I expected.",30
42,2026-01-31 17:54:53.243137,4.9,"user42@example.com",42,"Male",NA,"High school diploma","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,"Topo","Saucony",NA,NA,NA,NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","Well organized and clear!",23
430,2026-01-06 09:47:52.065686,6.9,"user430@example.com",44,"Male",NA,"Master's degree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Strongly Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,NA,NA,"Brooks","Asics",NA,NA,"Disagree","Yes, I'm paying attention","Could use some improvement!",48
431,2026-01-25 04:10:40.620122,8.5,"user431@example.com",26,"Male",NA,"High school diploma","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Neither Agree Nor Disagree","Agree",NA,NA,NA,NA,NA,NA,NA,"Strongly Disagree","Yes, I'm paying attention","I learned a lot from this",47
432,2026-01-12 09:40:46.789659,6.5,"user432@example.com",42,"Male",NA,"Bachelor's degree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree",NA,NA,NA,NA,NA,"Hoka",NA,"Neither Agree Nor Disagree","Yes, I'm paying attention","I learned a lot from this.",52
433,2026-01-07 20:09:15.149198,7.8,"user433@example.com",54,"Female",NA,"Bachelor's degree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree",NA,NA,NA,"Brooks","Asics","Hoka",NA,"Disagree","Yes, I'm paying attention","Could use some improvement",39
434,2026-01-08 09:38:15.182233,1.7,"user434@example.com",65,"Female",NA,"Bachelor's degree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree",NA,"Topo",NA,NA,NA,"Hoka",NA,"Disagree","Yes, I'm paying attention","I really liked this experience!",47
435,2026-01-07 17:39:07.760517,6.8,"user435@example.com",62,"Female",NA,"Bachelor's degree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree",NA,"Topo","Saucony",NA,NA,"Hoka",NA,"Disagree","Yes, I'm paying attention","It was confusing at times.",34
436,2026-01-23 21:33:56.223911,6.5,"user436@example.com",55,"Male",NA,"Less than high school","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree",NA,NA,"Saucony",NA,"Asics",NA,"A different brand, not listed here","Strongly Disagree","Yes, I'm paying attention","Not what I expected.",NA
437,2026-01-31 19:25:19.221552,5.2,"user437@example.com",64,"Female",NA,"Less than high school","Disagree","Disagree","Disagree","Strongly Disagree","Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Salomon",NA,NA,NA,NA,NA,NA,"Agree","Yes, I'm paying attention","No strong opinion!",33
438,2026-01-27 06:35:09.804804,6.3,"user438@example.com",68,"Male",NA,"Some college","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Disagree",NA,"Topo",NA,NA,NA,NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention",NA,NA
439,2026-01-15 07:20:10.281043,8,"user439@example.com",62,"Female",NA,"High school diploma","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Disagree","Disagree","Disagree",NA,NA,NA,NA,"Asics",NA,"A different brand, not listed here","Disagree","Yes, I'm paying attention","Not what I expected!",45
